id,part_id,variant_group_id,supplier,no_tax_price,purchase_special_invoice,purchase_general_invoice,oa_supplier_id,external_price_fields
2531,2287,6c8b095fb46444b681d3e97c6bf204b1,湖州讯通,424.78,480.00,,103,
2532,2871,73cff392cecc4707bab1c8db7968ef7d,宏鑫,314.16,355.00,,64,
2533,2871,04b0691c878548de8cd0f01fcdfade6c,湖州讯通,269.91,305.00,,103,
2534,1667,6cdb8acb723f482c8f7e4c28b7fcf9f4,菱威,200.00,0.00,,20,
2535,5559,e7a416f665a14845a19cc0eb34b7157d,宏鑫,57.52,65.00,,64,special
2536,5559,e7a416f665a14845a19cc0eb34b7157d,湖州讯通,57.52,65.00,,103,
2537,1043,214de1f9ae1f4913a013130a7d548797,菱威,535.00,0.00,,20,
2538,5560,196da0153f5f4a689cb7b287c481bbc7,南希,180.00,0.00,0.00,67,
2539,1101,c6f2b319df384ebda765c3e943d149bb,菱威,13.00,0.00,,20,
2540,5561,5f971f23c33740eeaef8fca97203af97,徽菱,140.00,0.00,0.00,28,
2541,5561,c743cbbda0f5416e94eba70d9547a5d5,梯乎,260.00,0.00,0.00,77,
2542,1103,06b963cf92af41ffba4912592b5e6a31,菱威,0.00,0.00,,20,
2543,5562,29c523683e424493ba736e7788827667,菱威,1950.00,0.00,0.00,20,
2544,3596,8f67c59215d64a34ac013781882aab14,菱威,420.00,0.00,,20,
2545,1108,a95f2a7864a4477098f0c20f10524658,宜电,254.87,288.00,,11,
2546,1104,297bf2342e2f4c80932a9c45385493e1,菱威,33.00,0.00,,20,
2547,1132,20fc4029f71e41228bf6c6e548fa69e9,菱威,0.00,0.00,,20,
2548,1115,c9c45003645142668308bd5aa0585d07,菱威,110.00,0.00,,20,
2549,1140,6bebf3d9ab8a4184b6053ff3a8404852,菱威,70.00,0.00,,20,
2550,1336,9b2907f5399e4439954d23b252891c39,梯安,21500.00,24295.00,,18,
2551,1141,3a3286feb5444f91b4797fac0fa87de7,菱威,15.00,0.00,,20,
2552,1305,e7681d40cd254cc0b7d1bd48cf1e88bd,阿卡宋,17000.00,0.00,,8,
2553,3425,8687c6689d40410f9a25c551db0a725b,阿卡宋,15500.00,0.00,,8,
2554,1166,235794cbbf9b406eb17b4d9435e2e660,菱威,33.00,0.00,,20,
2555,1190,a481fdbaf6ad4f5bbd63e9691b0345bb,宜电,0.00,0.00,,11,
2556,1200,b48d7cab3ba143589f2ea795b999803e,菱威,0.00,0.00,,20,
2557,2070,08cd5812979040028b52f7e8ce8715b2,菱威,8.00,0.00,,20,
2558,2070,936d425d812146dcb17dd21b4fbe6813,菱威,15.00,0.00,,20,
2559,1126,db6cbf87f67c4463a7d8b3a4868f2b1e,宏鑫,384.96,435.00,,64,
2560,1205,92ed82a1343046baa71f1ba16d0a6804,菱威,0.00,0.00,,20,
2561,747,373e3508b0ac483cbacf3465f40686ba,菱威,135.00,0.00,,20,
2562,5563,1174486048154a968321476c6ef16fbd,菱威,340.00,0.00,,20,
2563,1126,db6cbf87f67c4463a7d8b3a4868f2b1e,湖州讯通,380.53,430.00,,103,
2564,1126,fe2081447d0f431082930448ea1f9488,湖州讯通,663.72,750.00,,103,
2565,1279,50e91bc61acf4e598e15ecaa16578044,宏鑫,3982.30,4500.00,,64,
2566,1279,50e91bc61acf4e598e15ecaa16578044,湖州讯通,3407.08,3850.00,,103,
2567,1444,d213a4d1c5c24dc2880c342008f3d6b5,湖州讯通,5504.42,6220.00,,103,
2568,1542,54005d826009417db3b7260aecdfcb9c,宏鑫,442.48,500.00,,64,
2569,1542,389982b0f1b14f72bcd35b1f652ced7f,湖州讯通,287.61,325.00,,103,
2570,2074,135c7b2ddbde405aa15671656829690f,宏鑫,442.48,500.00,,64,
2571,4615,f51214dae1314892a2bef7bc44bead50,宏鑫,61.95,70.00,,64,
2572,5564,d2b37904810f4ed9912456514c329002,宜电,38.50,43.50,,11,
2573,2910,16ed9b3b2cec492bbe12f037ceef577f,宏鑫,1150.44,1300.00,,64,
2574,2910,16ed9b3b2cec492bbe12f037ceef577f,湖州讯通,1106.19,1250.00,,103,
2575,470,0803ca0f887a46f1a80f96f4478c639d,阿卡宋,13500.00,0.00,,8,
2576,1216,c70bf024456048d99a04cdb6587ff91d,宜电,0.00,0.00,,11,
2577,1437,0d7a8a42126c4babb5eb18bb2f791f43,宜电,21.68,24.50,,11,
2578,1220,e319d25f26234c65aafce122936bcb7b,菱威,12.00,0.00,,20,
2579,1220,1e2094b9e6d44d9db9ce5514cd74fa31,菱威,29.00,0.00,,20,
2580,1220,1e2094b9e6d44d9db9ce5514cd74fa31,越沃,40.00,0.00,0.00,42,
2581,1221,ae740e0fdb19431ebe00f5502bf0898c,宜电,278.76,315.00,,11,
2582,5565,4ca082d0c11640888f225bc78d643e82,菱威,0.00,0.00,,20,
2583,2412,30a3b7835b814da580ac98dc400a310a,梯乎,2250.00,2542.50,,77,
2584,4825,40bd074fb4f144e29ad6239a421ed22c,菱威,75.00,0.00,,20,
2585,2222,cb7088fa5ff34ec0938300bb1eae6ba4,梯乎,2700.00,3051.00,,77,
2586,2222,d94c347537fb4109a13b43567e450910,梯乎,1800.00,2034.00,,77,
2587,2354,bd888e402e484a1e92dfb21376ad52c8,梯乎,270.00,305.10,,77,
2588,796,02142de21035400cbde7668e088cabb1,阿卡宋,20000.00,0.00,,8,
2589,5566,7e132cc991ef46c19ea9b63018376727,菱威,1380.00,0.00,,20,
2590,5567,664c2788dced46c6ad36de8042682afd,凌云,12.00,0.00,0.00,13,
2591,5568,7efc180ce3f54acca95fe84e7fb95da2,菱威,135.00,0.00,,20,
2592,830,4e2f5fddb86d4c488867888486f976a1,大周,42.00,47.46,,52,
2593,830,786fd56581b04597a1484ba345ee7585,大周,52.00,58.76,,52,
2594,2534,d016fe7925da4ed9ae6eefe2dbca0b00,梯乎,2677.00,3025.01,,77,
2595,2534,7f8f90136a5b4c56b9846232aecb7e9c,梯乎,1900.00,2147.00,,77,
2596,2670,8bdebe5dd5ac44eab992dcd04b5394bf,梯乎,240.00,271.20,,77,
2597,2670,8bdebe5dd5ac44eab992dcd04b5394bf,徽菱,210.00,237.30,214.20,28,
2598,2830,0616b309a4f14cbc8cc5a5d50c91fa17,梯乎,850.00,960.50,,77,
2599,2497,4472db953c214f289655a2454b7fddee,梯安,490.00,553.70,,18,
2600,2918,cb17bf8ead2e40819b3ec9489d5c4d16,宏鑫,831.86,940.00,,64,
2601,2918,cb17bf8ead2e40819b3ec9489d5c4d16,湖州讯通,752.21,850.00,,103,
2602,4499,513f0a3fe8c144fb9a4ce04556651706,菱威,245.00,0.00,,20,
2603,2628,e55f2e9986804bf0a2fbe9541c77e0d4,梯乎,900.00,1017.00,,77,
2604,2841,122829def1a846a7bcd840b43c06fee7,梯乎,1900.00,2147.00,,77,
2605,2841,c9eaf76a99af482dab68303cb10f14a2,梯乎,850.00,960.50,,77,
2606,2905,be9001c19b5f46669cca8be15dc9175f,徽菱,6500.00,7345.00,6630.00,28,
2607,82,a123a4a299f04f6c897c7ecc2b675751,宏鑫,141.59,160.00,,64,
2608,3040,62d9b5aee3e34f3f9560d2752378f819,宏鑫,1150.44,1300.00,,64,
2609,3040,d10fc5b3e89d412795372818e274fb77,湖州讯通,699.12,790.00,,103,
2610,3139,9a53c2f9d0b14168a134a8b2ab19be13,宏鑫,0.00,0.00,,64,
2611,2906,6d62d8bdb2254553b1f658bac87df605,梯乎,0.00,0.00,,77,
2612,3957,b7b5fc80d4d347f09e16335d90664921,宏鑫,1008.85,1140.00,,64,
2613,4812,0240e43797bd44c1a31a4a1547490121,徽菱,310.00,350.30,316.20,28,
2614,3140,ceef9711a026400080c97f4fb04bfc30,宏鑫,0.00,0.00,,64,
2615,2907,42f8b17d06ea4a08aecac4316257f033,梯乎,450.00,508.50,,77,
2616,2907,42f8b17d06ea4a08aecac4316257f033,徽菱,470.00,531.10,479.40,28,
2617,3193,229ec0d235ec4f07a982f1175a6ae372,宏鑫,548.67,620.00,,64,
2618,2940,e07843fbda8c4be891bad586be2c7d10,徽菱,340.00,384.20,346.80,28,
2619,3193,cf13a6c416bd4734847adfc3e48175af,湖州讯通,402.65,455.00,,103,
2620,3506,bc09f87db575482e8b265bbbea1aa874,宏鑫,1221.24,1380.00,,64,
2621,3506,bc09f87db575482e8b265bbbea1aa874,湖州讯通,902.65,1020.00,,103,
2622,3739,49879e428f124f20bf9aa96a59ec15c3,众思创,230.09,260.00,,9,
2623,5569,ea8d4a39c33b4dd19f1b40702703bf44,众思创,0.00,0.00,,9,
2624,5570,fb6f365ab37a4de3aa0e977d8efdfca0,菱威,520.00,0.00,,20,
2625,2993,9d553b45427a465a9459dc0636eb87ae,徽菱,155.00,175.15,158.10,28,
2626,3967,c2136bc0e74140508726d63f3c8fc219,湖州讯通,199.12,225.00,,103,
2627,2442,0dd2051dbaa64b7f92cb261b14098453,菱威,280.00,0.00,,20,
2628,2447,7e6547026fd242b1aa6a78b7a9fef0f4,南希,4000.00,0.00,,67,
2629,5571,83f1061ca0a3406b9c6f1ad65ea22d3e,菱威,2950.00,0.00,,20,
2630,2468,149ab24c63a347a9ac77eb5c6a7003cd,菱威,2700.00,0.00,,20,
2631,5572,566a815d9f0d4a1585c401a30c23bca3,菱威,17500.00,0.00,,20,
2632,5572,ebaef8a54cae4918b36c00977686744e,菱威,7700.00,0.00,,20,
2633,2469,26a0b6f6d38d4dac874117c55e9092f1,菱威,3150.00,0.00,,20,
2634,5573,42f6496204b64d05982a0bb5bb11dceb,丽景恒泰,350.00,0.00,,84,
2635,5573,42f6496204b64d05982a0bb5bb11dceb,菱威,480.00,0.00,,20,
2636,5574,d1c86266f29746dbb2c5a36a166c131d,丽景恒泰,180.00,0.00,,84,
2637,5574,d1c86266f29746dbb2c5a36a166c131d,菱威,210.00,0.00,,20,
2638,5575,108eca25a9fc419ea0d71e0d17e06abc,宏鑫,6902.65,7800.00,,64,
2639,5576,cbf54711f490459da35535f6cb7164d2,菱威,900.00,0.00,,20,
2640,3005,b145c02395984df79b411c308fce9af1,菱威,65.00,0.00,,20,
2641,1998,e74a340abdbd495a8c3f84febf9625e1,菱威,240.00,0.00,,20,
2642,3241,ec597944a69c4f20a99e13963416d422,凌云,7.00,0.00,0.00,13,
2643,1891,2fe21f38cf9d469d8ea17b127cc8b1b3,菱威,1050.00,0.00,0.00,20,"no_tax,special,general"
2644,3536,52770cfe03534e6c81e489270d7cc111,菱威,2000.00,0.00,,20,
2645,5577,a592b90a1dc44c48940b8db8df1521ab,菱威,95.00,0.00,,20,
2646,3541,c806fd560cd54a5b96fca39d8c3b2ca2,菱威,460.00,0.00,,20,
2647,3844,05fdf77dbb644cae86735f09c6c0d732,越沃,420.00,0.00,0.00,42,
2648,3844,05fdf77dbb644cae86735f09c6c0d732,菱威,400.00,0.00,,20,
2649,3845,209df2a89c504b7ca0ab914241ba8c4d,菱威,580.00,0.00,,20,
2650,3845,209df2a89c504b7ca0ab914241ba8c4d,越沃,620.00,0.00,0.00,42,
2651,2051,03c40a1aa0fa471d8fcd231c2d6d7ceb,菱威,980.00,0.00,,20,
2652,1891,2fe21f38cf9d469d8ea17b127cc8b1b3,越沃,1150.00,0.00,0.00,42,
2654,3350,05871ecc8b224d19aae9019366dcdd3b,菱威,54.00,0.00,,20,
2655,1222,2b714815fc394be5b80ebad66436e0e3,菱威,28.00,0.00,,20,
2656,1075,79bd33820ff3462eb7849f8b01ea4e39,菱威,135.00,152.55,,20,
2657,1224,144aaaf769dd4f8e8349603db03e5e99,菱威,160.00,0.00,,20,
2658,1225,80eb8f89fbf244bc9fd1ba189cef58fc,菱威,240.00,0.00,,20,
2659,5579,773f0c29a96141eb85d679f2d37675cc,菱威,1150.00,0.00,0.00,20,"no_tax,special,general"
2660,1226,bc8b0c6dfa0c4af0900760622f656b70,菱威,590.00,0.00,,20,
2661,5578,0206b725b6cc4fff96db076a86e757ea,菱威,880.00,0.00,0.00,20,"no_tax,special,general"
2662,1237,7940af77abaa4351857e778cab7f27a3,宜电,0.00,0.00,,11,
2663,5579,773f0c29a96141eb85d679f2d37675cc,越沃,1250.00,0.00,0.00,42,
2664,5580,47f0623a9ebd43b3b52a51a91b87212b,宜电,51.77,58.50,,11,
2665,3052,cbecd7dcfdcd4efa953238323eab22b1,梯乎,340.00,384.20,,77,
2666,3157,f94a9cbfa4a74c1ca2c19aa5fa46780e,梯安,220.00,248.60,,18,
2667,3157,f94a9cbfa4a74c1ca2c19aa5fa46780e,菱威,215.00,242.95,,20,no_tax
2668,2424,2686b393164449ec81db7506021dc3ca,菱威,17.00,0.00,,20,
2669,2424,dcd49e986964484182e02758143451a9,菱威,15.00,0.00,,20,
2670,2424,dcd49e986964484182e02758143451a9,亿龙,14.88,0.00,0.00,74,
2671,1127,88b1759011e64a8ba9cd88d7d56e183a,菱威,135.00,152.55,,20,
2672,5581,a98ec805cd304fcfa45e9e6bfe42f9be,菱威,2700.00,0.00,,20,
2673,5582,51c55a5b571e45d187a06744bba1360a,菱威,0.00,0.00,,20,
2674,5583,8a210834478e4a3abbdb14f3c277e579,菱威,1700.00,0.00,,20,
2675,1167,d19145633467404c996ca22461f29ff8,菱威,140.00,158.20,,20,
2676,1899,5ff339d4d7ec4d0baf6308e9ad2e337b,菱威,850.00,0.00,,20,
2677,4877,1738c6130008484fab995ffdfed3a23a,菱威,45.00,0.00,,20,
2678,5584,295dcc707c1c467290dcb75873c42c14,梯乎,800.00,904.00,,77,
2679,3073,ccfe3a603e744288b8700379b0f6106e,菱威,60.00,0.00,,20,
2680,5585,7e54728751e24a9d99ca7883011f714e,菱威,115.00,0.00,,20,
2681,5586,b7631e312e40487c8cd6bd4aba1bba83,菱威,55.00,0.00,,20,
2682,295,bf2512d3a9d0418cba63d40e507b2422,梯安,1170.00,0.00,,18,
2683,295,bf2512d3a9d0418cba63d40e507b2422,菱威,1250.00,0.00,,20,
2684,5,2189a28f2103493fa514acadc09d8f4e,菱威,3200.00,0.00,,20,
2685,5587,b6ab84c134c845fba022822f3ffaae11,菱威,75.00,0.00,,20,
2686,3400,e89e4932dadc48e3b74d6e59ac800d81,徽菱,4500.00,5085.00,4590.00,28,
2687,5587,b6ab84c134c845fba022822f3ffaae11,越沃,100.00,0.00,0.00,42,
2688,5588,4c37a7b0cb624197b80b1f7fb1b8bd25,梯乎,230.00,0.00,0.00,77,
2689,3400,f609f86ad98e48da8e9926cab4f76d1a,梯乎,1400.00,1582.00,,77,
2690,5587,b6ab84c134c845fba022822f3ffaae11,吉菱机电,90.00,0.00,0.00,48,
2691,5588,4c37a7b0cb624197b80b1f7fb1b8bd25,徽菱,240.00,0.00,0.00,28,
2692,1366,3e0c485113624536b128ae0ec6f6c226,徽菱,4350.00,4915.50,4437.00,28,
2693,1370,5093e8f988274b13bc3a18c805b386bd,徽菱,1200.00,1356.00,1224.00,28,
2694,1370,a794aaa0a4324b969abfee009c809876,徽菱,3200.00,3616.00,3264.00,28,
2695,4821,9bfecdc6480242569050485e47a36bbc,众思创,0.00,120.00,0.00,9,
2696,1490,520cc41843f242d0b9df29b1fc9ad8e9,徽菱,6000.00,6780.00,6120.00,28,
2697,5589,7f5cb820bda949b99ef81d479210ef3b,凌云,9.00,0.00,0.00,13,
2698,4917,d7089f626a15433e8541a4bbaffc4d41,吉菱机电,150.00,0.00,0.00,48,
2699,4917,f389b2c188b3483da739c6be29540aab,吉菱机电,160.00,0.00,0.00,48,
2700,1576,e0e2b2b62bfc47129f807f8fe0c837be,湖州讯通,1601.77,1810.00,,103,special
2701,1576,e0e2b2b62bfc47129f807f8fe0c837be,宏鑫,1840.71,2080.00,,64,
2702,2379,e3cf44b150a545eda0539f3021e75799,菱威,50.00,0.00,,20,
2703,5590,ba70339985414f919ee4dd5b110699bb,菱威,5150.00,0.00,,20,
2704,1238,b8cea86fec5b4d86b3197569c4922b51,菱威,670.00,0.00,,20,
2705,1378,bae48b69c7e84fefbc24d6837d3396f5,徽菱,3400.00,3842.00,3468.00,28,
2706,5591,4401a624d25f473e9687f4577c14fa79,阿卡宋,450.00,0.00,,8,
2707,1215,440d8c07783a4ecc86cbe9c88063290e,菱威,3650.00,0.00,0.00,20,"no_tax,special,general"
2708,1215,440d8c07783a4ecc86cbe9c88063290e,越沃,3800.00,0.00,3800.00,42,
2709,3240,b5aaaded264540e9a19ec137b43c84f8,菱威,85.00,0.00,,20,
2710,5592,be38a1ae1ac64335b8eb97c3353c11d0,菱威,100.00,0.00,0.00,20,"no_tax,special,general"
2711,190,bce7d827aba24742b3cab092c5d127af,菱威,260.00,0.00,,20,
2712,3478,246a6e5085274e51a4347ac91eb6964d,徽菱,800.00,904.00,816.00,28,
2713,3478,246a6e5085274e51a4347ac91eb6964d,梯乎,450.00,508.50,,77,
2714,404,dcdae33bcd484ea98d0e31c706765e26,南希,100.00,0.00,0.00,67,"no_tax,special,general"
2715,404,dcdae33bcd484ea98d0e31c706765e26,湖州讯通,101.77,115.00,,103,
2716,404,dcdae33bcd484ea98d0e31c706765e26,宏鑫,115.04,130.00,,64,
2717,3519,cc3b1b7bbc3e4e9db38bfb3fe399be12,梯乎,450.00,508.50,,77,
2718,3519,cc3b1b7bbc3e4e9db38bfb3fe399be12,徽菱,360.00,406.80,367.20,28,no_tax
2719,3379,0337654559944482a4a55e118419d512,南希,75.00,0.00,0.00,67,"no_tax,special,general"
2720,3556,5fbcd5f3cb124e11ba719c70132af31f,梯安,3900.00,4407.00,,18,
2721,1453,923fb7b0877e4e4e9c070c94e6b0cf5f,菱威,340.00,384.20,,20,
2722,1164,e277dc64318c4ad9addd19e3fb9b68da,湖州讯通,132.74,150.00,,103,special
2723,5296,5a7992b7ac7d488d802f42bcb00371c2,菱威,150.00,0.00,,20,
2724,1164,35d6df5164464dc4abc4aa16f271f5aa,宏鑫,172.57,195.00,,64,
2725,2115,2c0e8d8683e0430e82a217e44df39f46,菱威,38.00,0.00,,20,
2726,5220,c2e7a64736854f0db9a4ab9a876a7640,菱威,80.00,0.00,,20,
2727,3556,fb4a81164bde44428abca71442265183,梯乎二手,1730.09,1955.00,,88,
2728,5593,85b3154f80f14446975e05c004b2d31b,菱威,26.00,0.00,,20,"no_tax,special,general"
2729,5594,2d1502f430e3430cbfe0374e8593da4b,湖州讯通,51.33,58.00,,103,special
2730,5595,a117c31594e24138b4d71087213889e5,菱威,100.00,0.00,,20,
2731,3654,33b5e2efffe24be1963e4e55d3c660fc,菱威,2000.00,2260.00,,20,
2732,5594,2d1502f430e3430cbfe0374e8593da4b,宏鑫,60.18,68.00,,64,
2734,1762,38dc4cf4fa3e4493bb41a58afd68bb1e,湖州讯通,51.33,58.00,,103,special
2735,1762,38dc4cf4fa3e4493bb41a58afd68bb1e,宏鑫,76.11,86.00,,64,
2736,3656,bb0c6fe25d2a4b658d835a0bdf4349ba,梯安,1800.00,2034.00,,18,
2737,5596,7e27eb97d70842d8beb532ad4aacaf06,湖州讯通,46.02,52.00,,103,special
2738,5596,7e27eb97d70842d8beb532ad4aacaf06,宏鑫,54.87,62.00,,64,
2739,5219,9449470e32ee40c48935e683798d52e1,菱威,375.00,0.00,,20,
2740,5169,2c4193d08ac44e28ac4707ec52f0eb97,菱威,27.00,0.00,,20,"no_tax,special"
2741,1233,6f1d9775d3fd4d65a966c43806bd098b,菱威,0.00,0.00,,20,no_tax
2742,4049,05f4c31dcb4148e89998903bb2843f56,徽菱,3000.00,3390.00,3060.00,28,
2743,1234,28119491fd7549ac9c6a5ae34c423e5e,菱威,0.00,0.00,,20,
2744,44,ffa840a0510a42f5a0c3e6873c59eaf9,菱威,27.00,30.51,,20,
2745,4055,c55ce335e104451a9883606e214d9cb5,梯乎,360.00,406.80,,77,
2746,4056,a1e10142234843b5b2d0d12277e511e9,梯安,7600.00,8588.00,,18,
2747,4736,9c7e2e05d0f44d4091b6a1214d20ff9f,梯安,32800.00,0.00,,18,"no_tax,special"
2749,4765,450504fac5ad45c48d6ee95b4e74b92f,梯乎,4200.00,0.00,4200.00,77,"no_tax,special,general"
2750,4171,d7318d07bb9541ab9a544009e303942c,梯乎,300.00,339.00,,77,
2751,1673,07554ca1529742b196c5dbeb75d71ed2,菱威,160.00,180.80,,20,"no_tax,special"
2752,4171,d7318d07bb9541ab9a544009e303942c,徽菱,300.00,339.00,,28,
2753,4196,b04c35543ea24f4a8559209f273509f7,徽菱,3300.00,3729.00,3366.00,28,
2754,3473,e5cf1aa7344241baa82e162073ea6482,菱威,230.00,0.00,,20,"no_tax,special"
2755,5203,b2d3c782c67842faa37997a98005b9ad,宏鑫,451.33,510.00,,64,special
2756,5137,f8dd4b48de4e4c79909872711baf3b82,宏鑫,58407.08,66000.00,,64,special
2757,3457,f58cd5f58118475c895dd4f36208f0da,菱威,1800.00,0.00,,20,"no_tax,special"
2758,1769,235a36a6c04446068ff990306e056804,菱威,110.00,124.30,,20,
2759,5136,245e5274379b4986a39592cee6353ccb,宏鑫,2920.35,3300.00,,64,special
2760,5136,3cf645b48c914d52a535268cdab34fee,宏鑫,2920.35,3300.00,,64,special
2761,5598,cc73d993e23141778812e60f0a1e3666,菱威,680.00,768.40,,20,"no_tax,special"
2762,5597,72eb7a85a12f403b9599ae20b370e5e1,南希,0.00,0.00,0.00,67,no_tax
2763,3456,d06771d3e771428d8ed3b0b68e78cc4b,南希,50.00,0.00,0.00,67,"no_tax,special,general"
2764,1781,2c055b6071d04416bbd63bfd270c561b,菱威,680.00,768.40,,20,"no_tax,special"
2765,3450,ff28b475d1774519907fbb2a07d17756,南希,600.00,0.00,0.00,67,"no_tax,special,general"
2766,5599,9ae7f2c083e54c56adebea1c0edf8974,南希,110.00,0.00,0.00,67,"no_tax,special,general"
2767,3450,ff28b475d1774519907fbb2a07d17756,梯乎,0.00,0.00,750.00,77,
2768,3430,1e2a60f9238a4157a3be2f6f11d15d69,南希,1550.00,0.00,0.00,67,"no_tax,special,general"
2769,3397,3fe23558cbad4253b3460340c67526d5,丽景恒泰,1500.00,0.00,,84,"no_tax,special"
2770,1870,0b0f90e607c54ba7a05d99e16ac915cb,菱威,120.00,135.60,,20,"no_tax,special"
2771,1807,3a4f71eaecfa4a53a0087eca3715eec4,菱威,385.00,435.05,,20,"no_tax,special"
2772,5601,41184efaeff448409b50203e8add7314,梯安,520.00,587.60,,18,
2773,5600,9651c9581c9f406587a51baa766a64da,茂旺,420.00,0.00,0.00,10,"no_tax,special,general"
2774,5602,207d3a2061514e7ba23d4690bb3412ef,茂旺,600.00,0.00,0.00,10,"no_tax,special,general"
2775,5603,6763d0f114994d329fd40465372e2df6,茂旺,469.03,530.00,0.00,10,"special,general"
2776,5605,d75a19aae4914dcc854ffdf2f9e38735,茂旺,520.00,0.00,0.00,10,"no_tax,special,general"
2777,5604,e95a29afd89e4c16912c6c4cc12e963f,梯乎,300.00,339.00,,77,
2778,5606,7aeb6acad95c413bb858cb897245bc87,菱威,350.00,0.00,,20,"no_tax,special"
2779,1923,325c1dfdd97b496b811e3bf0de656c84,越沃,0.00,,75.00,42,"special,general"
2780,1923,98333e6971954fb4b6db177ffdc88110,越沃,,,100.00,42,general
2781,1948,4c88c590d0ca4a7b872a33113af8c62a,宏鑫,1106.19,1250.00,,64,special
2782,4076,97d9979f25b94632bf6e1b3951a8d6a7,吉菱机电,460.00,519.80,,48,"no_tax,special,general"
2783,5607,aa8eb57b2e984ac2b23db337aebe42ea,梯乎,600.00,678.00,,77,
2784,1951,f29d3edae7c744a6b80e5988df2640f5,越沃,,,60.00,42,general
2785,5607,2d93d30936954d37afd7c8c385c563b2,徽菱,150.00,169.50,153.00,28,
2786,1993,add1a2d20d894dd6b3d56c838849efaf,菱威,90.00,101.70,,20,"no_tax,special"
2787,5608,246aee15f01d470c8aa9d88d1bdbd1d0,菱威,1150.00,0.00,,20,"no_tax,special"
2788,5609,c6bd798fa88242f3b2527aec64143e42,菱威,120.00,0.00,,20,no_tax
2789,1230,81a0545b31e94be98ae2b0939e1fb6ec,菱威,205.00,0.00,,20,"no_tax,special"
2790,2007,1f7a15b4095a446faa151d9ae3d077ef,菱威,1380.00,1559.40,,20,no_tax
2791,1253,3ca53dbf1f434ac18ce26721c03422fe,宜电,0.00,0.00,,11,special
2792,5610,8293eca82d88488399beb97d214e7210,宜电,92.92,105.00,,11,special
2793,5559,e7a416f665a14845a19cc0eb34b7157d,菱威,55.00,0.00,0.00,20,"no_tax,general"
2794,5611,f9b186ba25724623b67d92c5eae706cd,越沃,78.00,0.00,0.00,42,"no_tax,special,general"
2795,5611,fa769bdbcea14c50b489cc0e35fef3b5,越沃,78.00,0.00,0.00,42,"no_tax,special,general"
2796,5611,455e5682a6a844859532b949df7eecb5,越沃,78.00,0.00,0.00,42,"no_tax,special,general"
2797,3404,859f3ce47ee1431da74f0c0162849146,菱威,15.00,16.95,,20,"no_tax,special"
2798,4219,438f68d944be4e75884175e0e59b774a,湖州讯通,1203.54,1360.00,,103,special
2799,4219,eb18254bda8e45b19526fc8bde880b1f,湖州讯通,451.33,510.00,,103,special
2800,5612,ede36d3fb2d94ac094d024a2e818575f,菱威,55.00,0.00,0.00,20,"no_tax,special,general"
2801,2516,147ae503fcff44e5afa88fb981e8aa08,展力,451.33,510.00,,5,special
2802,2848,53f2378b03944c10b1010cf898fff523,展力,513.27,580.00,,5,special
2803,2265,0b6c0ba082ae44b8a1ac1fdb1b4e9c15,菱威,24.00,0.00,,20,"no_tax,special"
2804,5613,6bed3c7985204a09929ddc75008facda,茂旺,345.13,390.00,0.00,10,"special,general"
2805,5613,0dcf04456fe54d83b94a1f53f55a6ec3,展力,336.28,380.00,,5,special
2806,2853,48a558407c7c42c39643ecb9cfa33d83,穆勒,371.68,420.00,,41,special
2807,2855,b6201d4dbea84c638fa4556145cd726c,穆勒,353.98,400.00,,41,special
2808,2856,c09bc62903584f1d905a5cca3585c22a,穆勒,353.98,400.00,,41,special
2809,2875,2cdc3ebb08614a18a20539594f78ac59,展力,628.32,710.00,,5,special
2810,2876,bc41206bc1dd4d12a1f3dbe08a2eaa47,茂旺,950.00,0.00,0.00,10,"no_tax,special,general"
2811,2954,2331368f5dba41899f8eb3cc70b5771d,穆勒,557.52,630.00,,41,special
2812,2958,b59ad7d35047472194759a1ca2a990d2,穆勒,336.28,380.00,,41,special
2813,1417,25762538a6a14723b3799afe8bf9bf39,梯乎,50.00,56.50,,77,
2814,2996,8ff177060eb14a90939615e68a74409e,穆勒,398.23,450.00,,41,special
2815,1417,d9326ec0c6e2479f8ddde88825dca6e4,徽菱,280.00,316.40,285.60,28,
2816,2997,dbf31475da014e2091759c100c825083,穆勒,371.68,420.00,,41,special
2817,2998,c7e5b681b08545f292156a5a6fd74618,穆勒,486.73,550.00,,41,special
2818,2999,ba2bece5c15d4263b07728c7998ae12d,展力,460.18,520.00,,5,special
2819,3030,a1b53f91e1404b148a90a2ef9b1c4209,茂旺,450.00,0.00,0.00,10,"no_tax,special,general"
2820,5614,3dc46ff682c54c769f4dda37d6877ff1,众思创,411.50,465.00,,9,
2821,3036,28a39d340ee0467cb2a20377128b3479,茂旺,550.00,0.00,0.00,10,"no_tax,special,general"
2822,3036,efd863cc72384b56bee5392f4da4e38e,展力,451.33,510.00,,5,special
2823,5615,4c26f0f3731843a08e01da3218f80f12,众思创,0.00,0.00,,9,
2824,3210,86c28b820f5644eaa968e239b1d09bee,茂旺,600.00,0.00,0.00,10,"no_tax,special,general"
2825,3212,f8bef4817703407ca09e4044fb7f950d,穆勒,353.98,400.00,,41,special
2826,4639,57b569f8b0ee419295b8be8ac4b99f33,众思创,283.19,320.00,,9,
2827,4214,dba87db9c7e34e8cba4f1e8cfd81ed51,徽菱,2800.00,3164.00,2856.00,28,
2828,3213,e3bbea9f24db4eacb50681b5ae046f38,穆勒,398.23,450.00,,41,special
